call_date,call_key,inbound,queued,assigned,abandon,in_sl,short_call,transferred,answered,during_chat,black_list,ivr_duration,wait_duration,ring_duration,hold_duration,talk_duration,csat_score
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEvL76CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,106,5,5,,157,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEhN28CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,107,10,10,,113,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4_ou1CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,117,26,5,,121,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTk2MLICAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,120,18,17,415,1314,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEseSuCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,98,6,6,,212,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkpbW5CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,104,15,5,,162,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT49a3aCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,131,41,5,,149,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEmdnnCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,2,true,false,false,11,11,11,550,834,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEwI2JCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,7,7,7,,296,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkxKzzCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,146,30,29,,200,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTY2r3eCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,158,71,18,,162,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT494bnCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,128,8,7,355,639,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT49b3mCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,138,29,29,,128,4
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEi6WSCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,394,308,7,125,906,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4ztG3CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,112,7,7,,199,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4-8_RCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,101,14,13,66,153,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE9_bHCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,158,46,9,421,612,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSk9KboCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,99,11,11,,132,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkprm4CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,105,5,5,,262,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4p8C0CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,108,9,9,,136,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE47SfCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,165,6,5,,167,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEnqzhCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,7,7,130,421,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS4sYPQCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,95,4,4,93,251,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEtaWeCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,125,22,5,121,400,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSExvjdCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,116,26,25,123,325,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEmc_gCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,118,11,10,653,960,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEsa2LCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,116,13,13,440,628,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSExIXECwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,12,11,145,414,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkhpjlCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,125,36,6,,193,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE4fjdCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,99,5,5,,95,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEnfeQCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,98,8,8,213,535,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTY2tieCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,141,10,10,,400,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYq661CwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,250,146,9,335,547,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS48v62CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,154,47,6,,97,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTkyYLvCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,2,true,false,false,94,5,5,356,768,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEoM63CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,105,11,11,,181,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEn7X-CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,100,8,8,,137,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEtKunCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,95,6,6,,154,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEzf78CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,158,50,4,,68,1
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEqr7lCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,110,19,18,,424,4
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4jf-UCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,14,14,14,,205,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS44a3RCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,103,10,9,,138,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT45a7DCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,109,9,9,,151,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE1I3SCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,117,6,5,,104,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE3MSQCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,25,25,25,,509,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE44OiCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,124,40,15,,98,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEnq_SCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,131,25,24,,175,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT457i4CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,121,6,6,,126,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE5LzzCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,156,65,13,,209,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE-oqlCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,97,7,7,74,196,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkhpOYCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,126,25,24,460,668,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSElsaiCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,120,9,9,223,461,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE7vnkCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,114,12,12,197,365,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE4P2uCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,197,16,16,,435,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSk1pCoCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,615,511,29,144,304,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkxpf5CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,1,true,false,false,291,183,8,,234,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEieirCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,124,9,9,,321,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTk6oOaCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,98,4,4,60,302,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYo8qHCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,138,29,29,,106,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE--XnCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,338,228,17,110,171,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTY65jOCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,108,4,4,118,330,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEjYf0CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,122,13,13,313,584,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSktIroCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,133,18,5,,134,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkx7qtCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,94,5,5,298,722,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4jevNCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,101,5,5,437,679,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYiem2CAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,111,11,11,,80,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTkibTECgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,14,14,14,,136,4
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE-8auCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,123,37,4,220,433,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE7r7ACQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,110,18,8,,161,1
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEgNayCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,90,5,5,,234,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS4vY7ECQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,99,6,6,,243,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTElbzsCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,3,true,false,false,133,30,4,366,872,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSku-KjCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,149,40,4,71,363,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEh_2FCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,16,16,16,,314,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkx_SrCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,105,15,15,,153,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE65OwCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,10,10,10,,93,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSk26rxCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,9,9,1043,1399,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS40IWOCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,113,25,3,,118,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYuMr4CQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,135,10,9,,235,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEvarqCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,7,7,238,443,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkuZ-ECAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,123,10,9,127,495,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4tLvECAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,115,6,5,322,509,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4jaH7CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,12,12,12,,102,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEpPSnCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,104,17,16,222,453,1
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT43Y6vCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,13,13,13,,112,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE8KPkCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,101,11,11,,194,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSk9M_UCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,169,75,6,,151,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkhdfYCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,131,14,13,380,713,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYkI3oCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,124,17,16,393,669,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSkzIr0CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,92,5,5,,145,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTk-NGzCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,204,97,7,,109,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSklpbFCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,125,5,5,349,586,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTEgav4CgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,false,false,0,true,false,false,328,187,9,,124,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4x8f3CwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,11,11,11,,87,4
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYy8eNCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,9,9,9,,78,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE8PHPCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,141,8,8,,206,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYw-TzCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,104,15,14,125,269,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE3ZucCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,98,7,7,60,227,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEq-OWCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,131,9,9,190,326,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTErbTDCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,187,16,16,,215,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE-b3kCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,141,7,7,,170,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTY88bICQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,139,48,26,,91,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE-rHwCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,100,8,5,461,1214,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE086CCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,13,13,81,294,5
2020-11-25,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4vqmNCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,114,12,12,265,556,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS4zLXFCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,197,15,15,,210,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSE_6TdCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,1,true,false,false,108,8,8,270,500,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTop7eHCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,111,24,24,,328,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSY1JneCQyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,174,5,4,,102,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS4nsagCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,142,50,8,463,613,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEr-rACAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,95,4,3,,229,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMS47dvGCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,140,28,5,,182,4
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4m-ChCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,142,31,6,166,302,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMSEn6TSCwyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,11,11,11,,280,4
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTYsuqsCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,false,true,true,false,,false,1,true,false,false,9,9,9,,153,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMT4pO_pCAyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,146,35,13,309,580,5
2020-11-24,ahRzfm11c3RlcmktaGl6bWV0bGVyaXIRCxIEQ2FsbBiAgMTE1v3cCgyiARNvYmlsZXQuYWxvLXRlY2guY29t,true,true,true,false,true,false,0,true,false,false,99,10,10,,108,5
